date,product_id,prod_type,sales_forecast,actual_sales
2025-09-01,SKU-0002,Electronics,5.17,3.12
2025-09-02,SKU-0002,Electronics,6.91,9.09
2025-09-03,SKU-0002,Electronics,8.38,8.87
2025-09-04,SKU-0002,Electronics,9.56,9.22
2025-09-05,SKU-0002,Electronics,8.64,8.38
2025-09-06,SKU-0002,Electronics,9.96,8.5
2025-09-07,SKU-0002,Electronics,4.94,4.6
2025-09-08,SKU-0002,Electronics,10.7,13.01
2025-09-09,SKU-0002,Electronics,9.78,12.87
2025-09-10,SKU-0002,Electronics,8.03,8.52
2025-09-11,SKU-0002,Electronics,6.61,5.82
2025-09-12,SKU-0002,Electronics,9.08,12.09
2025-09-13,SKU-0002,Electronics,9.14,8.01
2025-09-14,SKU-0002,Electronics,9.81,11.31
2025-09-15,SKU-0002,Electronics,4.96,0.0
2025-09-16,SKU-0002,Electronics,6.74,3.69
2025-09-17,SKU-0002,Electronics,6.83,6.46
2025-09-18,SKU-0002,Electronics,6.94,10.57
2025-09-19,SKU-0002,Electronics,8.5,9.25
2025-09-20,SKU-0002,Electronics,10.66,7.81
2025-09-21,SKU-0002,Electronics,11.88,11.69
2025-09-22,SKU-0002,Electronics,9.18,6.5
2025-09-23,SKU-0002,Electronics,4.73,6.78
2025-09-24,SKU-0002,Electronics,8.59,6.34
2025-09-25,SKU-0002,Electronics,6.1,8.92
2025-09-26,SKU-0002,Electronics,5.46,9.57
2025-09-27,SKU-0002,Electronics,7.61,9.2
2025-09-28,SKU-0002,Electronics,9.14,10.65
2025-09-29,SKU-0002,Electronics,6.75,6.34
2025-09-30,SKU-0002,Electronics,7.92,5.42
2025-01-01,SKU-0003,Electronics,9.48,8.2
2025-01-02,SKU-0003,Electronics,7.55,5.06
2025-01-03,SKU-0003,Electronics,2.88,2.41
2025-01-04,SKU-0003,Electronics,14.44,16.4
2025-01-05,SKU-0003,Electronics,9.98,9.32
2025-01-06,SKU-0003,Electronics,8.06,9.43
2025-01-07,SKU-0003,Electronics,5.66,8.44
2025-01-08,SKU-0003,Electronics,9.45,11.25
2025-01-09,SKU-0003,Electronics,8.9,8.95
2025-01-10,SKU-0003,Electronics,9.37,10.85
2025-01-11,SKU-0003,Electronics,8.93,7.49
2025-01-12,SKU-0003,Electronics,10.24,14.12
2025-01-13,SKU-0003,Electronics,5.56,1.89
2025-01-14,SKU-0003,Electronics,8.37,8.49
2025-01-15,SKU-0003,Electronics,8.39,9.0
2025-01-16,SKU-0003,Electronics,7.6,11.32
2025-01-17,SKU-0003,Electronics,4.84,2.77
2025-01-18,SKU-0003,Electronics,9.45,5.34
2025-01-19,SKU-0003,Electronics,9.71,13.87
2025-01-20,SKU-0003,Electronics,8.1,8.67
2025-01-21,SKU-0003,Electronics,5.54,4.0
2025-01-22,SKU-0003,Electronics,7.31,6.51
2025-01-23,SKU-0003,Electronics,10.62,12.02
2025-01-24,SKU-0003,Electronics,5.84,6.46
2025-01-25,SKU-0003,Electronics,10.68,13.53
2025-01-26,SKU-0003,Electronics,13.25,10.71
2025-01-27,SKU-0003,Electronics,6.45,3.31
2025-01-28,SKU-0003,Electronics,7.61,8.77
2025-01-29,SKU-0003,Electronics,10.05,9.86
2025-01-30,SKU-0003,Electronics,7.44,7.82
2025-01-31,SKU-0003,Electronics,6.41,11.63
2025-02-01,SKU-0003,Electronics,6.49,6.95
2025-02-02,SKU-0003,Electronics,14.15,14.17
2025-02-03,SKU-0003,Electronics,7.71,6.81
2025-02-04,SKU-0003,Electronics,7.73,11.16
2025-02-05,SKU-0003,Electronics,3.67,7.5
2025-02-06,SKU-0003,Electronics,5.25,4.58
2025-02-07,SKU-0003,Electronics,7.24,8.71
2025-02-08,SKU-0003,Electronics,6.52,7.68
2025-02-09,SKU-0003,Electronics,14.18,10.77
2025-02-10,SKU-0003,Electronics,8.48,6.83
2025-02-11,SKU-0003,Electronics,8.96,9.01
2025-02-12,SKU-0003,Electronics,6.82,8.04
2025-02-13,SKU-0003,Electronics,11.72,11.24
2025-02-14,SKU-0003,Electronics,9.55,6.32
2025-02-15,SKU-0003,Electronics,7.82,9.0
2025-02-16,SKU-0003,Electronics,13.11,14.0
2025-02-17,SKU-0003,Electronics,7.49,7.49
2025-02-18,SKU-0003,Electronics,5.62,7.13
2025-02-19,SKU-0003,Electronics,9.89,8.76
2025-02-20,SKU-0003,Electronics,7.18,7.85
2025-02-21,SKU-0003,Electronics,7.25,7.09
2025-02-22,SKU-0003,Electronics,13.95,13.33
2025-02-23,SKU-0003,Electronics,9.44,7.82
2025-02-24,SKU-0003,Electronics,9.62,9.17
2025-02-25,SKU-0003,Electronics,6.83,10.14
2025-02-26,SKU-0003,Electronics,10.97,9.47
2025-02-27,SKU-0003,Electronics,4.4,6.92
2025-02-28,SKU-0003,Electronics,6.77,8.74
2025-03-01,SKU-0003,Electronics,5.82,8.06
2025-03-02,SKU-0003,Electronics,7.75,9.58
2025-03-03,SKU-0003,Electronics,8.17,5.78
2025-03-04,SKU-0003,Electronics,7.33,9.04
2025-03-05,SKU-0003,Electronics,8.35,9.82
2025-03-06,SKU-0003,Electronics,12.1,8.19
2025-03-07,SKU-0003,Electronics,11.38,11.64
2025-03-08,SKU-0003,Electronics,7.98,4.65
2025-03-09,SKU-0003,Electronics,9.81,12.11
2025-03-10,SKU-0003,Electronics,7.89,11.67
2025-03-11,SKU-0003,Electronics,5.25,5.22
2025-03-12,SKU-0003,Electronics,5.65,6.55
2025-03-13,SKU-0003,Electronics,9.93,8.87
2025-03-14,SKU-0003,Electronics,2.94,3.44
2025-03-15,SKU-0003,Electronics,10.66,11.67
2025-03-16,SKU-0003,Electronics,12.66,9.99
2025-03-17,SKU-0003,Electronics,9.51,12.5
2025-03-18,SKU-0003,Electronics,4.6,5.4
2025-03-19,SKU-0003,Electronics,7.15,6.94
2025-03-20,SKU-0003,Electronics,8.85,7.63
2025-03-21,SKU-0003,Electronics,6.81,6.89
2025-03-22,SKU-0003,Electronics,7.61,4.9
2025-03-23,SKU-0003,Electronics,11.56,8.68
2025-03-24,SKU-0003,Electronics,9.49,10.65
2025-03-25,SKU-0003,Electronics,4.71,3.01
2025-03-26,SKU-0003,Electronics,10.55,8.09
2025-03-27,SKU-0003,Electronics,7.23,8.39
2025-03-28,SKU-0003,Electronics,9.73,9.1
2025-03-29,SKU-0003,Electronics,8.6,12.15
2025-03-30,SKU-0003,Electronics,13.68,16.12
2025-03-31,SKU-0003,Electronics,8.33,6.31
2025-04-01,SKU-0003,Electronics,6.5,7.81
2025-04-02,SKU-0003,Electronics,9.0,12.5
2025-04-03,SKU-0003,Electronics,9.46,5.7
2025-04-04,SKU-0003,Electronics,10.26,7.77
2025-04-05,SKU-0003,Electronics,9.02,9.65
2025-04-06,SKU-0003,Electronics,14.19,21.97
2025-04-07,SKU-0003,Electronics,9.37,8.91
2025-04-08,SKU-0003,Electronics,9.23,11.45
2025-04-09,SKU-0003,Electronics,7.52,12.01
2025-04-10,SKU-0003,Electronics,8.62,9.86
2025-04-11,SKU-0003,Electronics,9.49,10.54
2025-04-12,SKU-0003,Electronics,11.47,9.92
2025-04-13,SKU-0003,Electronics,9.08,6.33
2025-04-14,SKU-0003,Electronics,9.04,10.98
2025-04-15,SKU-0003,Electronics,9.07,13.26
2025-04-16,SKU-0003,Electronics,8.14,9.82
2025-04-17,SKU-0003,Electronics,5.97,5.0
2025-04-18,SKU-0003,Electronics,9.54,11.67
2025-04-19,SKU-0003,Electronics,9.2,9.02
2025-04-20,SKU-0003,Electronics,7.15,6.26
2025-04-21,SKU-0003,Electronics,9.93,11.37
2025-04-22,SKU-0003,Electronics,9.15,9.28
2025-04-23,SKU-0003,Electronics,8.16,6.51
2025-04-24,SKU-0003,Electronics,9.55,10.6
2025-04-25,SKU-0003,Electronics,9.13,7.82
2025-04-26,SKU-0003,Electronics,5.47,8.21
2025-04-27,SKU-0003,Electronics,9.22,7.07
2025-04-28,SKU-0003,Electronics,9.53,8.55
2025-04-29,SKU-0003,Electronics,10.26,11.8
2025-04-30,SKU-0003,Electronics,9.51,6.09
2025-05-01,SKU-0003,Electronics,10.56,11.22
2025-05-02,SKU-0003,Electronics,7.4,7.76
2025-05-03,SKU-0003,Electronics,6.21,7.23
2025-05-04,SKU-0003,Electronics,8.11,4.73
2025-05-05,SKU-0003,Electronics,5.09,7.87
2025-05-06,SKU-0003,Electronics,6.87,10.71
2025-05-07,SKU-0003,Electronics,7.06,2.79
2025-05-08,SKU-0003,Electronics,5.9,8.99
2025-05-09,SKU-0003,Electronics,7.82,6.44
2025-05-10,SKU-0003,Electronics,10.07,11.33
2025-05-11,SKU-0003,Electronics,12.39,16.01
2025-05-12,SKU-0003,Electronics,7.4,4.09
2025-05-13,SKU-0003,Electronics,7.29,7.94
2025-05-14,SKU-0003,Electronics,6.19,3.8
2025-05-15,SKU-0003,Electronics,8.8,8.68
2025-05-16,SKU-0003,Electronics,8.18,6.28
2025-05-17,SKU-0003,Electronics,9.27,6.96
2025-05-18,SKU-0003,Electronics,11.92,14.51
2025-05-19,SKU-0003,Electronics,4.42,2.09
2025-05-20,SKU-0003,Electronics,5.11,3.49
2025-05-21,SKU-0003,Electronics,7.94,4.31
2025-05-22,SKU-0003,Electronics,6.26,3.75
2025-05-23,SKU-0003,Electronics,8.52,8.69
2025-05-24,SKU-0003,Electronics,8.27,8.72
2025-05-25,SKU-0003,Electronics,9.03,8.35
2025-05-26,SKU-0003,Electronics,11.44,14.79
2025-05-27,SKU-0003,Electronics,5.49,7.57
2025-05-28,SKU-0003,Electronics,9.71,6.84
2025-05-29,SKU-0003,Electronics,9.72,13.57
2025-05-30,SKU-0003,Electronics,5.84,3.55
2025-05-31,SKU-0003,Electronics,11.73,12.41
2025-06-01,SKU-0003,Electronics,11.2,12.05
2025-06-02,SKU-0003,Electronics,8.86,5.54
2025-06-03,SKU-0003,Electronics,10.17,13.09
2025-06-04,SKU-0003,Electronics,7.61,7.51
2025-06-05,SKU-0003,Electronics,5.01,6.29
2025-06-06,SKU-0003,Electronics,9.21,9.06
2025-06-07,SKU-0003,Electronics,11.93,11.09
2025-06-08,SKU-0003,Electronics,11.21,8.66
2025-06-09,SKU-0003,Electronics,8.01,7.58
2025-06-10,SKU-0003,Electronics,8.51,7.58
2025-06-11,SKU-0003,Electronics,7.79,9.86
2025-06-12,SKU-0003,Electronics,7.18,3.16
2025-06-13,SKU-0003,Electronics,11.55,15.0
2025-06-14,SKU-0003,Electronics,7.07,8.8
2025-06-15,SKU-0003,Electronics,9.05,9.71
2025-06-16,SKU-0003,Electronics,8.63,8.04
2025-06-17,SKU-0003,Electronics,6.47,4.75
2025-06-18,SKU-0003,Electronics,6.2,4.12
2025-06-19,SKU-0003,Electronics,7.9,6.11
2025-06-20,SKU-0003,Electronics,9.4,13.11
2025-06-21,SKU-0003,Electronics,8.47,9.07
2025-06-22,SKU-0003,Electronics,11.03,12.21
2025-06-23,SKU-0003,Electronics,8.18,10.03
2025-06-24,SKU-0003,Electronics,8.99,5.89
2025-06-25,SKU-0003,Electronics,9.76,11.97
2025-06-26,SKU-0003,Electronics,6.49,6.58
2025-06-27,SKU-0003,Electronics,9.38,8.86
2025-06-28,SKU-0003,Electronics,11.76,17.67
2025-06-29,SKU-0003,Electronics,8.44,4.98
2025-06-30,SKU-0003,Electronics,8.61,10.42
2025-07-01,SKU-0003,Electronics,7.54,11.17
2025-07-02,SKU-0003,Electronics,5.32,7.05
2025-07-03,SKU-0003,Electronics,6.78,11.08
2025-07-04,SKU-0003,Electronics,11.98,10.06
2025-07-05,SKU-0003,Electronics,8.49,10.64
2025-07-06,SKU-0003,Electronics,9.21,9.1
2025-07-07,SKU-0003,Electronics,8.04,3.24
2025-07-08,SKU-0003,Electronics,7.95,6.23
2025-07-09,SKU-0003,Electronics,6.99,10.6
2025-07-10,SKU-0003,Electronics,5.46,7.5
2025-07-11,SKU-0003,Electronics,7.42,6.72
2025-07-12,SKU-0003,Electronics,11.15,12.0
2025-07-13,SKU-0003,Electronics,11.1,13.52
2025-07-14,SKU-0003,Electronics,7.3,5.77
2025-07-15,SKU-0003,Electronics,5.79,3.73
2025-07-16,SKU-0003,Electronics,13.86,16.97
2025-07-17,SKU-0003,Electronics,5.26,1.95
2025-07-18,SKU-0003,Electronics,8.92,10.29
2025-07-19,SKU-0003,Electronics,10.64,10.0
2025-07-20,SKU-0003,Electronics,9.69,10.51
2025-07-21,SKU-0003,Electronics,8.12,2.57
2025-07-22,SKU-0003,Electronics,7.49,5.36
2025-07-23,SKU-0003,Electronics,8.29,15.76
2025-07-24,SKU-0003,Electronics,8.67,7.89
2025-07-25,SKU-0003,Electronics,9.78,10.99
2025-07-26,SKU-0003,Electronics,10.36,11.88
2025-07-27,SKU-0003,Electronics,14.03,11.2
2025-07-28,SKU-0003,Electronics,8.88,6.56
2025-07-29,SKU-0003,Electronics,9.04,6.74
2025-07-30,SKU-0003,Electronics,7.09,6.35
2025-07-31,SKU-0003,Electronics,9.87,12.17
2025-08-01,SKU-0003,Electronics,5.43,5.57
2025-08-02,SKU-0003,Electronics,8.08,4.94
2025-08-03,SKU-0003,Electronics,9.46,8.69
2025-08-04,SKU-0003,Electronics,12.77,13.85
2025-08-05,SKU-0003,Electronics,5.16,3.74
2025-08-06,SKU-0003,Electronics,9.95,15.17
2025-08-07,SKU-0003,Electronics,4.73,0.03
2025-08-08,SKU-0003,Electronics,11.65,12.62
2025-08-09,SKU-0003,Electronics,7.75,9.08
2025-08-10,SKU-0003,Electronics,4.6,4.61
2025-08-11,SKU-0003,Electronics,8.55,10.86
2025-08-12,SKU-0003,Electronics,5.87,6.08
2025-08-13,SKU-0003,Electronics,6.04,6.68
2025-08-14,SKU-0003,Electronics,6.1,5.08
2025-08-15,SKU-0003,Electronics,5.9,7.53
2025-08-16,SKU-0003,Electronics,11.18,10.59
2025-08-17,SKU-0003,Electronics,9.93,6.31
2025-08-18,SKU-0003,Electronics,7.28,7.16
2025-08-19,SKU-0003,Electronics,13.12,10.34
2025-08-20,SKU-0003,Electronics,10.81,13.3
2025-08-21,SKU-0003,Electronics,8.44,12.84
2025-08-22,SKU-0003,Electronics,8.62,9.59
2025-08-23,SKU-0003,Electronics,9.34,12.4
2025-08-24,SKU-0003,Electronics,12.03,10.47
2025-08-25,SKU-0003,Electronics,5.23,4.73
2025-08-26,SKU-0003,Electronics,6.27,6.11
2025-08-27,SKU-0003,Electronics,10.34,9.2
2025-08-28,SKU-0003,Electronics,7.78,7.93
2025-08-29,SKU-0003,Electronics,9.56,3.94
2025-08-30,SKU-0003,Electronics,8.22,8.75
2025-08-31,SKU-0003,Electronics,12.23,11.0
2025-09-01,SKU-0003,Electronics,4.11,5.66
2025-09-02,SKU-0003,Electronics,6.59,3.61
2025-09-03,SKU-0003,Electronics,6.61,6.15
2025-09-04,SKU-0003,Electronics,6.65,1.13
2025-09-05,SKU-0003,Electronics,9.65,12.84
2025-09-06,SKU-0003,Electronics,10.73,7.88
2025-09-07,SKU-0003,Electronics,9.41,9.4
2025-09-08,SKU-0003,Electronics,9.05,10.72
2025-09-09,SKU-0003,Electronics,6.38,6.59
2025-09-10,SKU-0003,Electronics,8.76,12.4
2025-09-11,SKU-0003,Electronics,9.26,11.23
2025-09-12,SKU-0003,Electronics,8.02,11.54
2025-09-13,SKU-0003,Electronics,10.24,8.08
2025-09-14,SKU-0003,Electronics,12.61,14.36
2025-09-15,SKU-0003,Electronics,6.96,5.76
2025-09-16,SKU-0003,Electronics,8.44,9.6
2025-09-17,SKU-0003,Electronics,8.24,9.02
2025-09-18,SKU-0003,Electronics,11.24,13.92
2025-09-19,SKU-0003,Electronics,8.22,10.58
2025-09-20,SKU-0003,Electronics,7.35,8.34
2025-09-21,SKU-0003,Electronics,13.42,12.88
2025-09-22,SKU-0003,Electronics,6.15,4.52
2025-09-23,SKU-0003,Electronics,5.66,3.7
2025-09-24,SKU-0003,Electronics,7.1,3.59
2025-09-25,SKU-0003,Electronics,7.87,10.13
2025-09-26,SKU-0003,Electronics,6.03,9.82
2025-09-27,SKU-0003,Electronics,10.43,13.01
2025-09-28,SKU-0003,Electronics,8.48,10.62
2025-09-29,SKU-0003,Electronics,5.66,7.88
2025-09-30,SKU-0003,Electronics,8.18,9.57
2025-01-01,SKU-0004,Electronics,5.65,3.41
2025-01-02,SKU-0004,Electronics,9.2,6.83
2025-01-03,SKU-0004,Electronics,8.93,5.52
2025-01-04,SKU-0004,Electronics,11.31,8.23
2025-01-05,SKU-0004,Electronics,11.12,12.69
2025-01-06,SKU-0004,Electronics,6.62,8.08
2025-01-07,SKU-0004,Electronics,8.54,7.19
2025-01-08,SKU-0004,Electronics,6.0,1.1
2025-01-09,SKU-0004,Electronics,8.72,4.81
2025-01-10,SKU-0004,Electronics,8.22,7.56
2025-01-11,SKU-0004,Electronics,10.99,10.24
2025-01-12,SKU-0004,Electronics,9.38,11.21
2025-01-13,SKU-0004,Electronics,8.71,9.5
2025-01-14,SKU-0004,Electronics,8.98,5.14
2025-01-15,SKU-0004,Electronics,9.55,11.09
2025-01-16,SKU-0004,Electronics,6.01,5.4
2025-01-17,SKU-0004,Electronics,7.97,7.63
2025-01-18,SKU-0004,Electronics,10.33,13.9
2025-01-19,SKU-0004,Electronics,12.23,8.95
2025-01-20,SKU-0004,Electronics,9.3,12.62
2025-01-21,SKU-0004,Electronics,8.83,11.56
2025-01-22,SKU-0004,Electronics,12.08,14.64
2025-01-23,SKU-0004,Electronics,8.56,11.17
2025-01-24,SKU-0004,Electronics,8.35,8.41
2025-01-25,SKU-0004,Electronics,8.98,12.89
2025-01-26,SKU-0004,Electronics,8.45,12.28
2025-01-27,SKU-0004,Electronics,9.07,5.57
2025-01-28,SKU-0004,Electronics,8.81,3.56
2025-01-29,SKU-0004,Electronics,9.33,11.54
2025-01-30,SKU-0004,Electronics,6.89,7.2
2025-01-31,SKU-0004,Electronics,11.99,10.73
2025-02-01,SKU-0004,Electronics,7.58,11.29
2025-02-02,SKU-0004,Electronics,14.03,14.04
2025-02-03,SKU-0004,Electronics,10.11,13.47
2025-02-04,SKU-0004,Electronics,6.61,5.39
2025-02-05,SKU-0004,Electronics,10.55,14.77
2025-02-06,SKU-0004,Electronics,9.22,7.02
2025-02-07,SKU-0004,Electronics,12.07,10.74
2025-02-08,SKU-0004,Electronics,9.05,9.91
2025-02-09,SKU-0004,Electronics,13.24,15.37
2025-02-10,SKU-0004,Electronics,8.93,10.09
2025-02-11,SKU-0004,Electronics,8.19,9.59
2025-02-12,SKU-0004,Electronics,3.05,2.31
2025-02-13,SKU-0004,Electronics,8.59,5.72
2025-02-14,SKU-0004,Electronics,8.88,8.37
2025-02-15,SKU-0004,Electronics,13.25,17.18
2025-02-16,SKU-0004,Electronics,9.21,8.84
2025-02-17,SKU-0004,Electronics,7.97,6.84
2025-02-18,SKU-0004,Electronics,8.51,6.61
2025-02-19,SKU-0004,Electronics,5.86,7.42
2025-02-20,SKU-0004,Electronics,9.38,7.37
2025-02-21,SKU-0004,Electronics,9.92,8.34
2025-02-22,SKU-0004,Electronics,10.26,12.31
2025-02-23,SKU-0004,Electronics,10.09,11.23
2025-02-24,SKU-0004,Electronics,7.1,6.61
2025-02-25,SKU-0004,Electronics,7.72,5.85
2025-02-26,SKU-0004,Electronics,7.78,3.91
2025-02-27,SKU-0004,Electronics,7.15,6.44
2025-02-28,SKU-0004,Electronics,7.62,7.02
2025-03-01,SKU-0004,Electronics,9.64,10.84
2025-03-02,SKU-0004,Electronics,11.92,10.3
2025-03-03,SKU-0004,Electronics,5.73,3.13
2025-03-04,SKU-0004,Electronics,7.17,6.29
2025-03-05,SKU-0004,Electronics,6.6,3.36
2025-03-06,SKU-0004,Electronics,7.23,7.69
2025-03-07,SKU-0004,Electronics,9.34,7.94
2025-03-08,SKU-0004,Electronics,8.95,6.63
2025-03-09,SKU-0004,Electronics,10.12,8.0
2025-03-10,SKU-0004,Electronics,9.29,4.83
2025-03-11,SKU-0004,Electronics,7.43,8.18
2025-03-12,SKU-0004,Electronics,8.52,15.25
2025-03-13,SKU-0004,Electronics,8.85,6.34
2025-03-14,SKU-0004,Electronics,7.96,3.52
2025-03-15,SKU-0004,Electronics,9.62,7.54
2025-03-16,SKU-0004,Electronics,12.02,10.65
2025-03-17,SKU-0004,Electronics,7.92,6.33
2025-03-18,SKU-0004,Electronics,11.63,10.83
2025-03-19,SKU-0004,Electronics,11.82,13.86
2025-03-20,SKU-0004,Electronics,9.12,10.04
2025-03-21,SKU-0004,Electronics,8.94,4.13
2025-03-22,SKU-0004,Electronics,9.23,11.34
2025-03-23,SKU-0004,Electronics,10.1,6.59
2025-03-24,SKU-0004,Electronics,8.05,12.31
2025-03-25,SKU-0004,Electronics,10.65,10.5
2025-03-26,SKU-0004,Electronics,10.06,9.15
2025-03-27,SKU-0004,Electronics,4.75,2.44
2025-03-28,SKU-0004,Electronics,11.29,10.6
2025-03-29,SKU-0004,Electronics,9.3,8.56
2025-03-30,SKU-0004,Electronics,14.01,18.07
2025-03-31,SKU-0004,Electronics,12.6,12.2
2025-04-01,SKU-0004,Electronics,8.75,4.96
2025-04-02,SKU-0004,Electronics,11.11,8.19
2025-04-03,SKU-0004,Electronics,8.59,5.85
2025-04-04,SKU-0004,Electronics,6.98,4.89
2025-04-05,SKU-0004,Electronics,8.58,7.23
2025-04-06,SKU-0004,Electronics,9.1,11.19
2025-04-07,SKU-0004,Electronics,5.95,6.5
2025-04-08,SKU-0004,Electronics,10.59,9.31
2025-04-09,SKU-0004,Electronics,6.72,6.15
2025-04-10,SKU-0004,Electronics,10.52,11.0
2025-04-11,SKU-0004,Electronics,7.1,8.31
2025-04-12,SKU-0004,Electronics,7.58,9.29
2025-04-13,SKU-0004,Electronics,11.01,10.24
2025-04-14,SKU-0004,Electronics,6.48,4.26
2025-04-15,SKU-0004,Electronics,9.23,12.3
2025-04-16,SKU-0004,Electronics,6.88,8.03
2025-04-17,SKU-0004,Electronics,3.98,2.52
2025-04-18,SKU-0004,Electronics,8.09,5.82
2025-04-19,SKU-0004,Electronics,7.91,6.24
2025-04-20,SKU-0004,Electronics,10.77,10.31
2025-04-21,SKU-0004,Electronics,3.67,0.0
2025-04-22,SKU-0004,Electronics,6.94,8.08
2025-04-23,SKU-0004,Electronics,2.65,1.4
2025-04-24,SKU-0004,Electronics,7.1,10.57
2025-04-25,SKU-0004,Electronics,7.38,8.33
2025-04-26,SKU-0004,Electronics,10.06,4.73
2025-04-27,SKU-0004,Electronics,11.72,12.26
2025-04-28,SKU-0004,Electronics,9.16,18.98
2025-04-29,SKU-0004,Electronics,3.97,8.29
2025-04-30,SKU-0004,Electronics,7.57,8.28
2025-05-01,SKU-0004,Electronics,8.05,6.99
2025-05-02,SKU-0004,Electronics,7.0,7.82
2025-05-03,SKU-0004,Electronics,6.73,8.61
2025-05-04,SKU-0004,Electronics,9.34,6.51
2025-05-05,SKU-0004,Electronics,7.23,10.38
2025-05-06,SKU-0004,Electronics,7.06,7.96
2025-05-07,SKU-0004,Electronics,6.67,8.56
2025-05-08,SKU-0004,Electronics,9.5,14.12
2025-05-09,SKU-0004,Electronics,7.78,9.45
2025-05-10,SKU-0004,Electronics,9.95,13.19
2025-05-11,SKU-0004,Electronics,8.72,10.58
2025-05-12,SKU-0004,Electronics,7.73,7.57
2025-05-13,SKU-0004,Electronics,8.3,8.93
2025-05-14,SKU-0004,Electronics,7.89,8.42
2025-05-15,SKU-0004,Electronics,11.27,13.74
2025-05-16,SKU-0004,Electronics,9.85,8.71
2025-05-17,SKU-0004,Electronics,7.96,10.35
2025-05-18,SKU-0004,Electronics,11.89,15.57
2025-05-19,SKU-0004,Electronics,6.9,6.33
2025-05-20,SKU-0004,Electronics,4.83,3.85
2025-05-21,SKU-0004,Electronics,10.1,8.93
2025-05-22,SKU-0004,Electronics,9.38,8.91
2025-05-23,SKU-0004,Electronics,8.75,5.88
2025-05-24,SKU-0004,Electronics,9.89,2.41
2025-05-25,SKU-0004,Electronics,9.75,5.67
2025-05-26,SKU-0004,Electronics,10.51,12.45
2025-05-27,SKU-0004,Electronics,9.03,12.83
2025-05-28,SKU-0004,Electronics,6.19,10.56
2025-05-29,SKU-0004,Electronics,9.95,9.36
2025-05-30,SKU-0004,Electronics,10.36,7.59
2025-05-31,SKU-0004,Electronics,8.05,6.53
2025-06-01,SKU-0004,Electronics,9.04,6.4
2025-06-02,SKU-0004,Electronics,10.52,9.88
2025-06-03,SKU-0004,Electronics,8.78,7.35
2025-06-04,SKU-0004,Electronics,4.43,5.11
2025-06-05,SKU-0004,Electronics,4.25,4.07
2025-06-06,SKU-0004,Electronics,5.33,10.3
2025-06-07,SKU-0004,Electronics,11.5,11.77
2025-06-08,SKU-0004,Electronics,12.61,10.49
2025-06-09,SKU-0004,Electronics,9.15,9.65
2025-06-10,SKU-0004,Electronics,8.59,11.77
2025-06-11,SKU-0004,Electronics,9.52,10.24
2025-06-12,SKU-0004,Electronics,4.74,2.34
2025-06-13,SKU-0004,Electronics,7.8,8.04
2025-06-14,SKU-0004,Electronics,7.4,13.43
2025-06-15,SKU-0004,Electronics,13.09,14.59
2025-06-16,SKU-0004,Electronics,8.19,7.66
2025-06-17,SKU-0004,Electronics,6.14,6.33
2025-06-18,SKU-0004,Electronics,8.55,5.45
2025-06-19,SKU-0004,Electronics,8.7,8.31
2025-06-20,SKU-0004,Electronics,4.22,2.06
2025-06-21,SKU-0004,Electronics,8.81,13.53
2025-06-22,SKU-0004,Electronics,11.15,7.81
2025-06-23,SKU-0004,Electronics,9.0,5.13
2025-06-24,SKU-0004,Electronics,10.19,9.01
2025-06-25,SKU-0004,Electronics,7.83,11.15
2025-06-26,SKU-0004,Electronics,5.44,1.95
2025-06-27,SKU-0004,Electronics,6.85,9.44
2025-06-28,SKU-0004,Electronics,6.57,0.0
2025-06-29,SKU-0004,Electronics,9.11,10.49
2025-06-30,SKU-0004,Electronics,10.4,9.25
2025-07-01,SKU-0004,Electronics,7.18,10.06
2025-07-02,SKU-0004,Electronics,4.26,3.29
2025-07-03,SKU-0004,Electronics,8.38,9.5
2025-07-04,SKU-0004,Electronics,6.97,7.06
2025-07-05,SKU-0004,Electronics,4.61,2.97
2025-07-06,SKU-0004,Electronics,10.89,8.44
2025-07-07,SKU-0004,Electronics,8.1,9.22
2025-07-08,SKU-0004,Electronics,7.3,7.72
2025-07-09,SKU-0004,Electronics,6.05,5.54
2025-07-10,SKU-0004,Electronics,9.2,9.59
2025-07-11,SKU-0004,Electronics,6.8,7.36
2025-07-12,SKU-0004,Electronics,10.99,5.87
2025-07-13,SKU-0004,Electronics,12.28,11.44
2025-07-14,SKU-0004,Electronics,8.82,11.81
2025-07-15,SKU-0004,Electronics,5.22,3.45
2025-07-16,SKU-0004,Electronics,7.38,5.42
2025-07-17,SKU-0004,Electronics,11.43,9.29
2025-07-18,SKU-0004,Electronics,6.84,7.36
2025-07-19,SKU-0004,Electronics,7.14,6.15
2025-07-20,SKU-0004,Electronics,10.57,9.74
2025-07-21,SKU-0004,Electronics,7.76,6.44
2025-07-22,SKU-0004,Electronics,4.92,5.72
2025-07-23,SKU-0004,Electronics,11.45,11.5
2025-07-24,SKU-0004,Electronics,8.39,10.12
2025-07-25,SKU-0004,Electronics,5.4,9.65
2025-07-26,SKU-0004,Electronics,9.93,14.01
2025-07-27,SKU-0004,Electronics,8.45,12.99
2025-07-28,SKU-0004,Electronics,9.48,10.86
2025-07-29,SKU-0004,Electronics,8.4,7.77
2025-07-30,SKU-0004,Electronics,10.33,10.68
2025-07-31,SKU-0004,Electronics,3.99,1.2
2025-08-01,SKU-0004,Electronics,7.55,8.32
2025-08-02,SKU-0004,Electronics,9.39,12.44
